Date,Open,Fiat Increment,Token Recieved,Cumulative Fiat Invested,Cumulative Tokens,Staking Increment,Cum Staking Returns,Cumulative Tokens (Staked),Cumulative Fiat Value,Cumulative Fiat Value (Staked),Date,P/L
2017-09-07,4589.14013671875,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,17833.011021516348,17833.011021516348,2017-09-07,519.909430747949
2017-09-08,4605.16015625,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,17895.263464534997,17895.263464534997,2017-09-08,522.0734442433592
2017-09-09,4229.81005859375,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,16436.68468310404,16436.68468310404,2017-09-09,471.37046755552115
2017-09-10,4229.33984375,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,16434.85746793055,16434.85746793055,2017-09-10,471.30695007568085
2017-09-11,4122.47021484375,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,16019.571115068557,16019.571115068557,2017-09-11,456.8708054285734
2017-09-12,4168.8798828125,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,16199.915165530128,16199.915165530128,2017-09-12,463.13990813509474
2017-09-13,4131.97998046875,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,16056.525261194049,16056.525261194049,2017-09-13,458.1554019367453
2017-09-14,3875.3701171875,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,15059.361003012062,15059.361003012062,2017-09-14,423.49207296184767
2017-09-15,3166.300048828125,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,12303.974597853992,12303.974597853992,2017-09-15,327.70959316349575
2017-09-16,3637.75,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,14135.989294479206,14135.989294479206,2017-09-16,391.3939135699913
2017-09-17,3606.280029296875,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,14013.699645944549,14013.699645944549,2017-09-17,387.1428924542627
2017-09-18,3591.090087890625,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,13954.672816420112,13954.672816420112,2017-09-18,385.0910074279371
2017-09-19,4073.7900390625,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,15830.404062990454,15830.404062990454,2017-09-19,450.2949983801442
2017-09-20,3916.360107421875,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,15218.644643485963,15218.644643485963,2017-09-20,429.0290757021309
2017-09-21,3901.469970703125,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,15160.782829658849,15160.782829658849,2017-09-21,427.0176888405217
2017-09-22,3628.02001953125,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,14098.179412067897,14098.179412067897,2017-09-22,390.07957003855057
2017-09-23,3629.919921875,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,14105.562272130244,14105.562272130244,2017-09-23,390.33621231690836
2017-09-24,3796.14990234375,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,14751.517938222674,14751.517938222674,2017-09-24,412.79086166202615
2017-09-25,3681.580078125,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,14306.309276652579,14306.309276652579,2017-09-25,397.3145605693514
2017-09-26,3928.409912109375,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,15265.469166903751,15265.469166903751,2017-09-26,430.65678532570166
2017-09-27,3892.93994140625,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,15127.635856166382,15127.635856166382,2017-09-27,425.8654369048312
2017-09-28,4197.1298828125,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,16309.692279836785,16309.692279836785,2017-09-28,466.9559697276595
2017-09-29,4171.6201171875,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,16210.563484900444,16210.563484900444,2017-09-29,463.51006399892
2017-09-30,4166.10986328125,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,16189.151103557962,16189.151103557962,2017-09-30,462.76572883796706
2017-10-01,4341.0498046875,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,16868.95294230322,16868.95294230322,2017-10-01,486.39693561339755
2017-10-02,4395.81005859375,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,17081.7466645166,17081.7466645166,2017-10-02,493.79405071891017
2017-10-03,4408.4599609375,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,17130.903116748737,17130.903116748737,2017-10-03,495.5028226298369
2017-10-04,4319.3701171875,0.0,0.0,2876.7123287671243,3.8859155506780856,0.0,1.0,3.8859155506780856,16784.707507513132,16784.707507513132,2017-10-04,483.46840383259917
2017-10-05,4229.8798828125,136.986301369863,0.03238538804056514,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,16573.942315491357,16573.942315491357,2017-10-05,449.95354046857665
2017-10-06,4324.4599609375,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,16944.535524392624,16944.535524392624,2017-10-06,462.25049694575506
2017-10-07,4369.35009765625,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,17120.42858923691,17120.42858923691,2017-10-07,468.086948642861
2017-10-08,4429.669921875,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,17356.779813096586,17356.779813096586,2017-10-08,475.9295119800228
2017-10-09,4614.52001953125,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,18081.078124265303,18081.078124265303,2017-10-09,499.96304685062125
2017-10-10,4776.2099609375,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,18714.627973458777,18714.627973458777,2017-10-10,520.9853827556774
2017-10-11,4789.25,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,18765.722770758297,18765.722770758297,2017-10-11,522.6808010297069
2017-10-12,4829.580078125,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,18923.748153734083,18923.748153734083,2017-10-12,527.9243705557217
2017-10-13,5464.16015625,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,21410.223869543424,21410.223869543424,2017-10-13,610.4301556712134
2017-10-14,5643.52978515625,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,22113.0480548644,22113.0480548644,2017-10-14,633.7511400023185
2017-10-15,5835.9599609375,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,22867.047393265868,22867.047393265868,2017-10-15,658.7702089583671
2017-10-16,5687.56982421875,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,22285.6101812642,22285.6101812642,2017-10-16,639.4770651055846
2017-10-17,5741.580078125,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,22497.23860984549,22497.23860984549,2017-10-17,646.4992811448728
2017-10-18,5603.81982421875,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,21957.45247764651,21957.45247764651,2017-10-18,628.5881958491794
2017-10-19,5583.740234375,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,21878.77460191266,21878.77460191266,2017-10-19,625.9775208816471
2017-10-20,5708.10986328125,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,22366.092235604112,22366.092235604112,2017-10-20,642.1476059995907
2017-10-21,5996.7900390625,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,23497.228039357247,23497.228039357247,2017-10-21,679.680748578672
2017-10-22,6036.66015625,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,23653.45115695985,23653.45115695985,2017-10-22,684.8645156627584
2017-10-23,6006.0,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,23533.315437944217,23533.315437944217,2017-10-23,680.8781940772396
2017-10-24,5935.52001953125,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,23257.153664312642,23257.153664312642,2017-10-24,671.7146443158283
2017-10-25,5524.60009765625,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,21647.045748691635,21647.045748691635,2017-10-25,618.2883362065858
2017-10-26,5747.9501953125,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,22522.19864600102,22522.19864600102,2017-10-26,647.3275005263972
2017-10-27,5899.740234375,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,23116.957698547754,23116.957698547754,2017-10-27,667.0626872699934
2017-10-28,5787.81982421875,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,22678.419850370745,22678.419850370745,2017-10-28,652.5112041259381
2017-10-29,5754.43994140625,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,22547.627424212205,22547.627424212205,2017-10-29,648.1712736215865
2017-10-30,6114.85009765625,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,23959.82287777032,23959.82287777032,2017-10-30,695.0304863987421
2017-10-31,6132.02001953125,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,24027.099798770854,24027.099798770854,2017-10-31,697.2628569592144
2017-11-01,6440.97021484375,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,25237.659639081136,25237.659639081136,2017-11-01,737.431433478601
2017-11-02,6777.77001953125,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,26557.342629948424,26557.342629948424,2017-11-02,781.2209145391973
2017-11-03,7087.52978515625,0.0,0.0,3013.6986301369875,3.9183009387186507,0.0,1.0,3.9183009387186507,27771.07461037413,27771.07461037413,2017-11-03,821.4947484351412
2017-11-04,7164.47998046875,136.986301369863,0.01912020156987031,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,28209.574934271546,28209.574934271546,2017-11-04,795.3473783486182
2017-11-05,7404.52001953125,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,29154.713658591914,29154.713658591914,2017-11-05,825.3452595987865
2017-11-06,7403.22021484375,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,29149.595780137108,29149.595780137108,2017-11-06,825.18282258696
2017-11-07,7023.10009765625,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,27652.902794874095,27652.902794874095,2017-11-07,777.679088706873
2017-11-08,7141.3798828125,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,28118.620121417098,28118.620121417098,2017-11-08,792.4605516797596
2017-11-09,7446.830078125,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,29321.30617774579,29321.30617774579,2017-11-09,830.6327612936703
2017-11-10,7173.72998046875,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,28245.996079819215,28245.996079819215,2017-11-10,796.50335383774
2017-11-11,6618.60986328125,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,26060.25439500571,26060.25439500571,2017-11-11,727.1298134067026
2017-11-12,6295.4501953125,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,24787.838686656934,24787.838686656934,2017-11-12,686.7444452721545
2017-11-13,5938.25,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,23381.39108631831,23381.39108631831,2017-11-13,642.1050214353199
2017-11-14,6561.47998046875,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,25835.309986677566,25835.309986677566,2017-11-14,719.9902734902007
2017-11-15,6634.759765625,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,26123.843361907588,26123.843361907588,2017-11-15,729.1480719214144
2017-11-16,7323.240234375,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,28834.680914239587,28834.680914239587,2017-11-16,815.1876985823865
2017-11-17,7853.56982421875,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,30922.81185261091,30922.81185261091,2017-11-17,881.463158800259
2017-11-18,7697.2099609375,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,30307.157221434692,30307.157221434692,2017-11-18,861.9228161585789
2017-11-19,7766.02978515625,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,30578.12985218454,30578.12985218454,2017-11-19,870.5232518302046
2017-11-20,8039.06982421875,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,31653.20347413443,31653.20347413443,2017-11-20,904.6451537442662
2017-11-21,8205.740234375,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,32309.455070544205,32309.455070544205,2017-11-21,925.4740087607504
2017-11-22,8077.9501953125,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,31806.291869221222,31806.291869221222,2017-11-22,909.5040462839775
2017-11-23,8232.3798828125,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,32414.346585471874,32414.346585471874,2017-11-23,928.8031742345418
2017-11-24,8074.02001953125,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,31790.81711201508,31790.81711201508,2017-11-24,909.0128909465651
2017-11-25,8241.7099609375,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,32451.083032321792,32451.083032321792,2017-11-25,929.9691571128216
2017-11-26,8789.0400390625,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,34606.15205264693,34606.15205264693,2017-11-26,998.3691738448805
2017-11-27,9352.7197265625,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,36825.59637056066,36825.59637056066,2017-11-27,1068.8124065438815
2017-11-28,9823.4296875,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,38678.97972170036,38678.97972170036,2017-11-28,1127.6371824713585
2017-11-29,10077.400390625,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,39678.96933719867,39678.96933719867,2017-11-29,1159.3759833110876
2017-11-30,9906.7900390625,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,39007.20453220443,39007.20453220443,2017-11-30,1138.0547525438792
2017-12-01,10198.599609375,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,40156.181703291375,40156.181703291375,2017-12-01,1174.522288843595
2017-12-02,10978.2998046875,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,43226.1897354019,43226.1897354019,2017-12-02,1271.9616742105814
2017-12-03,11082.7001953125,0.0,0.0,3150.6849315068507,3.937421140288521,0.0,1.0,3.937421140288521,43637.258040503155,43637.258040503155,2017-12-03,1285.008624763795
2017-12-04,11315.400390625,136.986301369863,0.012106182427566458,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,44690.48301024573,44690.48301024573,2017-12-04,1259.3355248949733
2017-12-05,11685.7001953125,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,46152.99220645544,46152.99220645544,2017-12-05,1303.8201796130188
2017-12-06,11923.400390625,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,47091.79562245711,47091.79562245711,2017-12-06,1332.3754501830697
2017-12-07,14266.099609375,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,56344.35019581587,56344.35019581587,2017-12-07,1613.8073184560649
2017-12-08,17802.900390625,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,70313.04151636634,70313.04151636634,2017-12-08,2038.6883461228085
2017-12-09,16523.30078125,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,65259.22789700295,65259.22789700295,2017-12-09,1884.968181867172
2017-12-10,15168.400390625,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,59908.01178467081,59908.01178467081,2017-12-10,1722.2020251170693
2017-12-11,15427.400390625,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,60930.93936125428,60930.93936125428,2017-12-11,1753.31607223815
2017-12-12,16919.80078125,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,66825.21548045988,66825.21548045988,2017-12-12,1932.6003041973202
2017-12-13,17500.0,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,69116.72814753152,69116.72814753152,2017-12-13,2002.3004811540825
2017-12-14,16384.599609375,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,64711.42382898989,64711.42382898989,2017-12-14,1868.305808131775
2017-12-15,16601.30078125,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,65567.2910281748,65567.2910281748,2017-12-15,1894.3384354403158
2017-12-16,17760.30078125,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,70144.79319520274,70144.79319520274,2017-12-16,2033.570793020749
2017-12-17,19475.80078125,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,76920.2073173222,76920.2073173222,2017-12-17,2239.656305901882
2017-12-18,19106.400390625,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,75461.25038152677,75461.25038152677,2017-12-18,2195.279699104771
2017-12-19,19118.30078125,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,75508.25129945119,75508.25129945119,2017-12-19,2196.709310358306
2017-12-20,17760.30078125,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,70144.79319520274,70144.79319520274,2017-12-20,2033.570793020749
2017-12-21,16642.400390625,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,65729.61505835432,65729.61505835432,2017-12-21,1899.2757913582761
2017-12-22,15898.0,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,62789.58537654036,62789.58537654036,2017-12-22,1809.849888536435
2017-12-23,13948.7001953125,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,55090.77253776194,55090.77253776194,2017-12-23,1575.677664690258
2017-12-24,14608.2001953125,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,57695.4858070932,57695.4858070932,2017-12-24,1654.9043599657505
2017-12-25,13995.900390625,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,55277.1909987862,55277.1909987862,2017-12-25,1581.347892879746
2017-12-26,14036.599609375,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,55437.93367525252,55437.93367525252,2017-12-26,1586.23714928893
2017-12-27,16163.5,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,63838.18488072148,63838.18488072148,2017-12-27,1841.7447901219439
2017-12-28,15864.099609375,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,62655.69485751617,62655.69485751617,2017-12-28,1805.7773852494493
2017-12-29,14695.7998046875,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,58041.46285777902,58041.46285777902,2017-12-29,1665.4278285907776
2017-12-30,14681.900390625,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,57986.56674216944,57986.56674216944,2017-12-30,1663.758071740986
2017-12-31,12897.7001953125,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,50939.81932158733,50939.81932158733,2017-12-31,1449.4195043649472
2018-01-01,14112.2001953125,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,55736.52025502602,55736.52025502602,2018-01-01,1595.3191577570406
2018-01-02,13625.0,0.0,0.0,3287.671232876714,3.9495273227160874,0.0,1.0,3.9495273227160874,53812.309772006694,53812.309772006694,2018-01-02,1536.791088898536
2018-01-03,14978.2001953125,136.986301369863,0.009145711739968166,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,59293.797217868014,59293.797217868014,2018-01-03,1631.378878761745
2018-01-04,15270.7001953125,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,60451.70908044641,60451.70908044641,2018-01-04,1665.1899051490343
2018-01-05,15477.2001953125,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,61269.175062061586,61269.175062061586,2018-01-05,1689.0599118121972
2018-01-06,17462.099609375,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,69126.74284861844,69126.74284861844,2018-01-06,1918.5008911796572
2018-01-07,17527.30078125,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,69384.85296953493,69384.85296953493,2018-01-07,1926.0377067104187
2018-01-08,16476.19921875,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,65223.88555759155,65223.88555759155,2018-01-08,1804.5374582816723
2018-01-09,15123.7001953125,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,59869.784144381374,59869.784144381374,2018-01-09,1648.197697015935
2018-01-10,14588.5,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,57751.10156316216,57751.10156316216,2018-01-10,1586.332165644334
2018-01-11,14968.2001953125,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,59254.21048752346,59254.21048752346,2018-01-11,1630.222946235684
2018-01-12,13453.900390625,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,53259.59268462498,53259.59268462498,2018-01-12,1455.1801063910484
2018-01-13,13952.400390625,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,55232.99119230132,55232.99119230132,2018-01-13,1512.8033428151975
2018-01-14,14370.7998046875,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,56889.29767038275,56889.29767038275,2018-01-14,1561.1674919751754
2018-01-15,13767.2998046875,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,54500.238494088524,54500.238494088524,2018-01-15,1491.406964027384
2018-01-16,13836.099609375,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,54772.59442568078,54772.59442568078,2018-01-16,1499.359757229878
2018-01-17,11431.099609375,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,45251.98577781396,45251.98577781396,2018-01-17,1221.357984712167
2018-01-18,11198.7998046875,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,44332.38680508815,44332.38680508815,2018-01-18,1194.5056947085732
2018-01-19,11429.7998046875,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,45246.84027604749,45246.84027604749,2018-01-19,1221.207736060586
2018-01-20,11656.2001953125,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,46143.085397405004,46143.085397405004,2018-01-20,1247.3780936042253
2018-01-21,12889.2001953125,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,51024.129248889316,51024.129248889316,2018-01-21,1389.9045740675672
2018-01-22,11633.099609375,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,46051.637730774084,46051.637730774084,2018-01-22,1244.7078217386024
2018-01-23,10944.5,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,43325.6970256043,43325.6970256043,2018-01-23,1165.1103531476447
2018-01-24,10903.400390625,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,43162.99711024481,43162.99711024481,2018-01-24,1160.3595156191477
2018-01-25,11421.7001953125,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,45214.77657082506,45214.77657082506,2018-01-25,1220.2714758680909
2018-01-26,11256.0,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,44558.82367583736,44558.82367583736,2018-01-26,1201.11765133445
2018-01-27,11174.900390625,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,44237.77683909963,44237.77683909963,2018-01-27,1191.7430837017084
2018-01-28,11475.2998046875,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,45426.959899115245,45426.959899115245,2018-01-28,1226.4672290541644
2018-01-29,11755.5,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,46536.18085654816,46536.18085654816,2018-01-29,1258.8564810112055
2018-01-30,11306.7998046875,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,44759.9234928094,44759.9234928094,2018-01-30,1206.989765990034
2018-01-31,10108.2001953125,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,40015.05954006703,40015.05954006703,2018-01-31,1068.4397385699565
2018-02-01,10237.2998046875,0.0,0.0,3424.657534246577,3.9586730344560555,0.0,1.0,3.9586730344560555,40526.12268245865,40526.12268245865,2018-02-01,1083.3627823277918
2018-02-02,9142.2802734375,136.986301369863,0.014983822117975401,3561.6438356164404,3.973656856574031,0.0,1.0,3.973656856574031,36328.284693266425,36328.284693266425,2018-02-02,919.9864548494029
2018-02-03,8852.1201171875,0.0,0.0,3561.6438356164404,3.973656856574031,0.0,1.0,3.973656856574031,35175.28779887902,35175.28779887902,2018-02-03,887.6138497377566
2018-02-04,9175.7001953125,0.0,0.0,3561.6438356164404,3.973656856574031,0.0,1.0,3.973656856574031,36461.08399497119,36461.08399497119,2018-02-04,923.7150506280365
2018-02-05,8270.5400390625,0.0,0.0,3561.6438356164404,3.973656856574031,0.0,1.0,3.973656856574031,32864.28813379075,32864.28813379075,2018-02-05,822.7280899102784
2018-02-06,7051.75,0.0,0.0,3561.6438356164404,3.973656856574031,0.0,1.0,3.973656856574031,28021.234738345924,28021.234738345924,2018-02-06,686.7500522689428
2018-02-07,7755.490234375,0.0,0.0,3561.6438356164404,3.973656856574031,0.0,1.0,3.973656856574031,30817.656945917155,30817.656945917155,2018-02-07,765.2649834815197
2018-02-08,7637.85986328125,0.0,0.0,3561.6438356164404,3.973656856574031,0.0,1.0,3.973656856574031,30350.234215279128,30350.234215279128,2018-02-08,752.1411914289905
2018-02-09,8271.83984375,0.0,0.0,3561.6438356164404,3.973656856574031,0.0,1.0,3.973656856574031,32869.45311159945,32869.45311159945,2018-02-09,822.873106594907
2018-02-10,8720.080078125,0.0,0.0,3561.6438356164404,3.973656856574031,0.0,1.0,3.973656856574031,34650.605992316014,34650.605992316014,2018-02-10,872.8823990150261
